hour,price,action,quantity,revenue,expected_revenue,soc,charge_revenue,discharge_revenue,hold_revenue,datetime,cumulative_revenue
5422,104.99,discharge,0.0,0.0,0.0,0.2,-99.39999999999986,0.0,0.0,2024-08-13 23:00:00,534384.9600000005
5423,87.73,charge,7.0,-614.11,0.0,0.375,0.0,0.0,0.0,2024-08-14 00:00:00,533770.8500000006
5424,90.79,charge,7.0,-635.5300000000001,673.4700000000001,0.55,673.4700000000001,635.5300000000001,0.0,2024-08-14 01:00:00,533135.3200000005
5425,87.73,charge,7.0,-614.11,1698.97,0.7250000000000001,1698.97,1251.7000000000003,0.0,2024-08-14 02:00:00,532521.2100000005
5426,93.4,charge,2.9999999999999982,-280.1999999999999,2696.9,0.8,2696.9,2134.7400000000002,0.0,2024-08-14 03:00:00,532241.0100000006
5427,93.6,charge,0.0,0.0,3037.6099999999997,0.8,3037.6099999999997,2779.88,0.0,2024-08-14 04:00:00,532241.0100000006
5428,107.1,discharge,10.0,1071.0,2921.04,0.55,2813.8300000000004,2921.04,0.0,2024-08-14 05:00:00,533312.0100000006
5429,129.74,discharge,10.0,1297.4,1781.2400000000002,0.30000000000000004,1281.63,1781.2400000000002,0.0,2024-08-14 06:00:00,534609.4100000006
5430,136.62,discharge,4.000000000000002,546.4800000000002,546.4800000000002,0.2,137.51000000000022,546.4800000000002,0.0,2024-08-14 07:00:00,535155.8900000006
5431,120.96,discharge,0.0,0.0,0.0,0.2,-265.15999999999997,0.0,0.0,2024-08-14 08:00:00,535155.8900000006
5432,108.79,discharge,0.0,0.0,0.0,0.2,-220.85000000000014,0.0,0.0,2024-08-14 09:00:00,535155.8900000006
5433,83.08,discharge,0.0,0.0,0.0,0.2,-71.61000000000001,0.0,0.0,2024-08-14 10:00:00,535155.8900000006
5434,77.24,discharge,0.0,0.0,0.0,0.2,-13.019999999999982,0.0,0.0,2024-08-14 11:00:00,535155.8900000006
5435,72.85,charge,7.0,-509.94999999999993,13.019999999999982,0.375,13.019999999999982,0.0,0.0,2024-08-14 12:00:00,534645.9400000006
5436,75.38,charge,7.0,-527.66,705.0400000000002,0.55,705.0400000000002,527.66,0.0,2024-08-14 13:00:00,534118.2800000006
5437,74.71,charge,7.0,-522.9699999999999,1657.0400000000004,0.7250000000000001,1657.0400000000004,1124.54,0.0,2024-08-14 14:00:00,533595.3100000006
5438,81.74,charge,2.9999999999999982,-245.21999999999983,3060.9000000000005,0.8,3060.9000000000005,1984.7800000000004,0.0,2024-08-14 15:00:00,533350.0900000007
5439,94.36,charge,0.0,0.0,3888.77,0.8,3888.77,2704.0400000000004,0.0,2024-08-14 16:00:00,533350.0900000007
5440,105.59,charge,0.0,0.0,4064.499999999999,0.8,4064.499999999999,3545.6800000000003,0.0,2024-08-14 17:00:00,533350.0900000007
5441,111.48,discharge,10.0,1114.8,3898.8,0.55,3746.1999999999994,3898.8,0.0,2024-08-14 18:00:00,534464.8900000007
5442,161.41,discharge,10.0,1614.1,2208.9,0.30000000000000004,1523.6900000000003,2208.9,0.0,2024-08-14 19:00:00,536078.9900000007
5443,218.92,discharge,4.000000000000002,875.6800000000003,875.6800000000003,0.2,-249.62999999999965,875.6800000000003,0.0,2024-08-14 20:00:00,536954.6700000007
5444,148.7,discharge,0.0,0.0,0.0,0.2,-271.2499999999999,0.0,0.0,2024-08-14 21:00:00,536954.6700000007
5445,120.43,discharge,0.0,0.0,0.0,0.2,-70.70000000000005,0.0,0.0,2024-08-14 22:00:00,536954.6700000007
5446,109.95,discharge,0.0,0.0,0.0,0.2,-2.0299999999999727,0.0,0.0,2024-08-14 23:00:00,536954.6700000007
5447,110.33,discharge,0.0,0.0,0.0,0.2,-35.20999999999992,0.0,0.0,2024-08-15 00:00:00,536954.6700000007
5448,109.66,discharge,0.0,0.0,0.0,0.2,-104.44000000000005,0.0,0.0,2024-08-15 01:00:00,536954.6700000007
5449,105.3,discharge,0.0,0.0,0.0,0.2,-64.96000000000004,0.0,0.0,2024-08-15 02:00:00,536954.6700000007
5450,94.74,charge,7.0,-663.18,99.19000000000005,0.375,99.19000000000005,0.0,0.0,2024-08-15 03:00:00,536291.4900000007
5451,96.02,charge,7.0,-672.14,1011.0800000000002,0.55,1011.0800000000002,672.14,0.0,2024-08-15 04:00:00,535619.3500000007
5452,108.91,discharge,10.0,1089.1,1571.94,0.30000000000000004,1525.2300000000002,1571.94,0.0,2024-08-15 05:00:00,536708.4500000007
5453,119.75,discharge,4.000000000000002,479.0000000000002,479.0000000000002,0.2,331.02000000000015,479.0000000000002,0.0,2024-08-15 06:00:00,537187.4500000007
5454,120.71,discharge,0.0,0.0,0.0,0.2,-207.12999999999988,0.0,0.0,2024-08-15 07:00:00,537187.4500000007
5455,114.97,discharge,0.0,0.0,0.4,0.2,-390.81,0.4,0.0,2024-08-15 08:00:00,537187.4500000007
5456,91.12,discharge,0.0,0.0,42.9,0.2,-468.23,42.9,0.0,2024-08-15 09:00:00,537187.4500000007
5457,59.1,discharge,0.0,0.0,42.9,0.2,-314.65000000000003,42.9,0.0,2024-08-15 10:00:00,537187.4500000007
5458,19.94,discharge,0.0,0.0,42.9,0.2,-109.48000000000002,42.9,0.0,2024-08-15 11:00:00,537187.4500000007
5459,9.86,charge,7.0,-69.02,194.88000000000017,0.375,194.88000000000017,42.9,0.0,2024-08-15 12:00:00,537118.4300000006
5460,0.01,charge,7.0,-0.07,263.5500000000001,0.55,263.5500000000001,0.07,0.0,2024-08-15 13:00:00,537118.3600000007
5461,-0.04,charge,7.0,0.28,1614.4800000000002,0.7250000000000001,1614.4800000000002,133.24000000000004,0.0,2024-08-15 14:00:00,537118.6400000007
5462,4.25,charge,2.9999999999999982,-12.749999999999993,2846.0499999999997,0.8,2846.0499999999997,935.0300000000004,0.0,2024-08-15 15:00:00,537105.8900000007
5463,33.41,charge,0.0,0.0,3381.7000000000003,0.8,3381.7000000000003,2103.4400000000005,0.0,2024-08-15 16:00:00,537105.8900000007
5464,77.26,charge,0.0,0.0,3462.1600000000003,0.8,3462.1600000000003,2838.9,0.0,2024-08-15 17:00:00,537105.8900000007
5465,119.93,discharge,10.0,1199.3000000000002,3365.6600000000003,0.55,3224.8900000000003,3365.6600000000003,0.0,2024-08-15 18:00:00,538305.1900000008
5466,142.51,discharge,10.0,1425.1,1988.46,0.30000000000000004,1484.9800000000002,1988.46,0.0,2024-08-15 19:00:00,539730.2900000007
5467,160.3,discharge,4.000000000000002,641.2000000000004,641.2000000000004,0.2,89.75000000000006,641.2000000000004,0.0,2024-08-15 20:00:00,540371.4900000007
5468,140.84,discharge,0.0,0.0,0.0,0.2,-321.30000000000007,0.0,0.0,2024-08-15 21:00:00,540371.4900000007
5469,118.87,discharge,0.0,0.0,0.0,0.2,-69.30000000000007,0.0,0.0,2024-08-15 22:00:00,540371.4900000007
5470,94.94,discharge,0.0,0.0,0.0,0.2,-57.11999999999989,0.0,0.0,2024-08-15 23:00:00,540371.4900000007
5471,108.97,discharge,0.0,0.0,0.0,0.2,-163.73000000000002,0.0,0.0,2024-08-16 00:00:00,540371.4900000007
5472,86.78,discharge,0.0,0.0,0.0,0.2,-6.650000000000091,0.0,0.0,2024-08-16 01:00:00,540371.4900000007
5473,85.58,charge,7.0,-599.06,15.260000000000105,0.375,15.260000000000105,0.0,0.0,2024-08-16 02:00:00,539772.4300000006
5474,85.83,charge,7.0,-600.81,942.4800000000004,0.55,942.4800000000004,600.81,0.0,2024-08-16 03:00:00,539171.6200000006
5475,87.76,charge,7.0,-614.32,2102.7999999999997,0.7250000000000001,2102.7999999999997,1391.2800000000002,0.0,2024-08-16 04:00:00,538557.3000000006
5476,92.05,charge,2.9999999999999982,-276.1499999999998,2477.13,0.8,2477.13,2394.4300000000003,0.0,2024-08-16 05:00:00,538281.1500000006
5477,128.42,discharge,10.0,1284.1999999999998,2936.3,0.55,2293.0,2936.3,0.0,2024-08-16 06:00:00,539565.3500000006
5478,134.91,discharge,10.0,1349.1,1752.9,0.30000000000000004,714.1400000000002,1752.9,0.0,2024-08-16 07:00:00,540914.4500000005
5479,124.83,discharge,4.000000000000002,499.3200000000002,499.3200000000002,0.2,-101.43999999999977,499.3200000000002,0.0,2024-08-16 08:00:00,541413.7700000005
5480,100.95,discharge,0.0,0.0,0.0,0.2,-287.84,0.0,0.0,2024-08-16 09:00:00,541413.7700000005
5481,76.15,discharge,0.0,0.0,0.0,0.2,-178.29000000000008,0.0,0.0,2024-08-16 10:00:00,541413.7700000005
5482,59.83,discharge,0.0,0.0,0.0,0.2,-69.30000000000001,0.0,0.0,2024-08-16 11:00:00,541413.7700000005
5483,50.68,discharge,0.0,0.0,0.0,0.2,-21.769999999999982,0.0,0.0,2024-08-16 12:00:00,541413.7700000005
5484,49.93,charge,7.0,-349.51,36.610000000000014,0.375,36.610000000000014,0.0,0.0,2024-08-16 13:00:00,541064.2600000005
5485,47.57,charge,7.0,-332.99,972.0200000000004,0.55,972.0200000000004,332.99,0.0,2024-08-16 14:00:00,540731.2700000005
5486,55.16,charge,7.0,-386.12,2898.28,0.7250000000000001,2898.28,966.6400000000001,0.0,2024-08-16 15:00:00,540345.1500000005
5487,82.67,charge,2.9999999999999982,-248.00999999999985,4527.400000000001,0.8,4527.400000000001,2406.4200000000005,0.0,2024-08-16 16:00:00,540097.1400000005
5488,103.76,charge,0.0,0.0,4921.910000000001,0.8,4921.910000000001,4315.280000000001,0.0,2024-08-16 17:00:00,540097.1400000005
5489,134.92,discharge,10.0,1349.1999999999998,4467.72,0.55,4194.9400000000005,4467.72,0.0,2024-08-16 18:00:00,541446.3400000004
5490,230.52,discharge,10.0,2305.2000000000003,2992.5200000000004,0.30000000000000004,1344.1400000000003,2992.5200000000004,0.0,2024-08-16 19:00:00,543751.5400000004
5491,243.12,discharge,4.000000000000002,972.4800000000005,972.4800000000005,0.2,-295.37999999999994,972.4800000000005,0.0,2024-08-16 20:00:00,544724.0200000004
5492,171.83,discharge,0.0,0.0,0.0,0.2,-389.6200000000001,0.0,0.0,2024-08-16 21:00:00,544724.0200000004
5493,134.54,discharge,0.0,0.0,0.0,0.2,-192.01,0.0,0.0,2024-08-16 22:00:00,544724.0200000004
5494,116.17,discharge,0.0,0.0,0.0,0.2,-48.370000000000005,0.0,0.0,2024-08-16 23:00:00,544724.0200000004
5495,107.11,discharge,0.0,0.0,0.0,0.2,-27.860000000000014,0.0,0.0,2024-08-17 00:00:00,544724.0200000004
5496,109.26,discharge,0.0,0.0,0.0,0.2,-52.08000000000004,0.0,0.0,2024-08-17 01:00:00,544724.0200000004
5497,103.13,charge,7.0,-721.91,52.22000000000003,0.375,52.22000000000003,0.0,0.0,2024-08-17 02:00:00,544002.1100000003
5498,101.82,charge,7.0,-712.74,810.0400000000002,0.55,810.0400000000002,712.74,0.0,2024-08-17 03:00:00,543289.3700000003
5499,110.59,discharge,10.0,1105.9,1532.7000000000003,0.30000000000000004,1424.5700000000002,1532.7000000000003,0.0,2024-08-17 04:00:00,544395.2700000004
5500,110.84,discharge,4.000000000000002,443.3600000000002,443.3600000000002,0.2,365.63000000000017,443.3600000000002,0.0,2024-08-17 05:00:00,544838.6300000004
5501,106.7,discharge,0.0,0.0,0.0,0.2,-22.889999999999986,0.0,0.0,2024-08-17 06:00:00,544838.6300000004
5502,103.97,discharge,0.0,0.0,0.0,0.2,-139.78999999999996,0.0,0.0,2024-08-17 07:00:00,544838.6300000004
5503,103.43,discharge,0.0,0.0,0.0,0.2,-237.58000000000004,0.0,0.0,2024-08-17 08:00:00,544838.6300000004
5504,84.0,discharge,0.0,0.0,0.0,0.2,-208.03999999999996,0.0,0.0,2024-08-17 09:00:00,544838.6300000004
5505,69.49,discharge,0.0,0.0,0.0,0.2,-157.91999999999996,0.0,0.0,2024-08-17 10:00:00,544838.6300000004
5506,54.28,discharge,0.0,0.0,0.0,0.2,-94.99000000000001,0.0,0.0,2024-08-17 11:00:00,544838.6300000004
5507,46.93,discharge,0.0,0.0,0.0,0.2,-52.5,0.0,0.0,2024-08-17 12:00:00,544838.6300000004
5508,40.71,discharge,0.0,0.0,0.0,0.2,-8.050000000000011,0.0,0.0,2024-08-17 13:00:00,544838.6300000004
5509,39.43,charge,7.0,-276.01,137.62,0.375,137.62,0.0,0.0,2024-08-17 14:00:00,544562.6200000003
5510,39.56,charge,7.0,-276.92,1179.6400000000003,0.55,1179.6400000000003,276.92,0.0,2024-08-17 15:00:00,544285.7000000003
5511,59.09,charge,7.0,-413.63,2452.310000000001,0.7250000000000001,2452.310000000001,1069.6200000000003,0.0,2024-08-17 16:00:00,543872.0700000003
5512,88.4,charge,2.9999999999999982,-265.1999999999999,3001.94,0.8,3001.94,2438.78,0.0,2024-08-17 17:00:00,543606.8700000003
5513,119.68,discharge,10.0,1196.8000000000002,3196.5200000000004,0.55,3067.48,3196.5200000000004,0.0,2024-08-17 18:00:00,544803.6700000004
5514,140.56,discharge,10.0,1405.6,1913.5200000000002,0.30000000000000004,1462.5800000000002,1913.5200000000002,0.0,2024-08-17 19:00:00,546209.2700000004
5515,149.18,discharge,4.000000000000002,596.7200000000003,596.7200000000003,0.2,195.92000000000013,596.7200000000003,0.0,2024-08-17 20:00:00,546805.9900000003
5516,126.98,discharge,0.0,0.0,0.0,0.2,-148.12,0.0,0.0,2024-08-17 21:00:00,546805.9900000003
5517,116.7,discharge,0.0,0.0,0.0,0.2,-34.15999999999997,0.0,0.0,2024-08-17 22:00:00,546805.9900000003
5518,105.82,charge,7.0,-740.74,48.860000000000014,0.375,48.860000000000014,0.0,0.0,2024-08-17 23:00:00,546065.2500000003
5519,111.82,discharge,7.0,782.74,782.74,0.2,703.9900000000002,782.74,0.0,2024-08-18 00:00:00,546847.9900000003
5520,112.8,discharge,0.0,0.0,0.0,0.2,-46.06000000000006,0.0,0.0,2024-08-18 01:00:00,546847.9900000003
5521,106.17,discharge,0.0,0.0,0.0,0.2,-9.940000000000055,0.0,0.0,2024-08-18 02:00:00,546847.9900000003
5522,106.22,discharge,0.0,0.0,0.0,0.2,-8.75,0.0,0.0,2024-08-18 03:00:00,546847.9900000003
5523,104.75,discharge,0.0,0.0,0.0,0.2,-36.539999999999964,0.0,0.0,2024-08-18 04:00:00,546847.9900000003
5524,104.97,discharge,0.0,0.0,0.0,0.2,-68.38999999999999,0.0,0.0,2024-08-18 05:00:00,546847.9900000003
5525,99.53,discharge,0.0,0.0,0.0,0.2,-79.31000000000006,0.0,0.0,2024-08-18 06:00:00,546847.9900000003
5526,95.2,discharge,0.0,0.0,0.0,0.2,-90.15999999999997,0.0,0.0,2024-08-18 07:00:00,546847.9900000003
5527,88.2,discharge,0.0,0.0,0.0,0.2,-112.55999999999995,0.0,0.0,2024-08-18 08:00:00,546847.9900000003
5528,82.32,discharge,0.0,0.0,0.0,0.2,-68.60000000000002,0.0,0.0,2024-08-18 09:00:00,546847.9900000003
5529,72.12,discharge,0.0,0.0,0.0,0.2,-42.629999999999995,0.0,0.0,2024-08-18 10:00:00,546847.9900000003
5530,72.52,discharge,0.0,0.0,0.0,0.2,-272.15999999999997,0.0,0.0,2024-08-18 11:00:00,546847.9900000003
5531,66.03,discharge,0.0,0.0,0.0,0.2,-338.1700000000001,0.0,0.0,2024-08-18 12:00:00,546847.9900000003
5532,33.64,charge,7.0,-235.48000000000002,123.48000000000002,0.375,123.48000000000002,0.0,0.0,2024-08-18 13:00:00,546612.5100000004
5533,17.72,charge,7.0,-124.03999999999999,941.7100000000003,0.55,941.7100000000003,124.03999999999999,0.0,2024-08-18 14:00:00,546488.4700000003
5534,51.28,charge,7.0,-358.96000000000004,1644.2300000000002,0.7250000000000001,1644.2300000000002,842.3600000000001,0.0,2024-08-18 15:00:00,546129.5100000004
5535,69.86,charge,2.9999999999999982,-209.57999999999987,2356.13,0.8,2356.13,1747.0300000000002,0.0,2024-08-18 16:00:00,545919.9300000004
5536,82.39,charge,0.0,0.0,2682.2799999999997,0.8,2682.2799999999997,2385.9200000000005,0.0,2024-08-18 17:00:00,545919.9300000004
5537,93.85,charge,0.0,0.0,2656.72,0.8,2656.72,2534.6200000000003,0.0,2024-08-18 18:00:00,545919.9300000004
5538,109.93,discharge,10.0,1099.3000000000002,2643.2000000000007,0.55,2536.9300000000003,2643.2000000000007,0.0,2024-08-18 19:00:00,547019.2300000004
5539,115.68,discharge,10.0,1156.8000000000002,1602.4000000000003,0.30000000000000004,1347.9200000000003,1602.4000000000003,0.0,2024-08-18 20:00:00,548176.0300000005
5540,109.83,discharge,4.000000000000002,439.32000000000016,439.32000000000016,0.2,316.9000000000002,439.32000000000016,0.0,2024-08-18 21:00:00,548615.3500000004
5541,111.4,discharge,0.0,0.0,0.0,0.2,-98.07000000000005,0.0,0.0,2024-08-18 22:00:00,548615.3500000004
5542,99.45,discharge,0.0,0.0,0.0,0.2,-65.45000000000005,0.0,0.0,2024-08-18 23:00:00,548615.3500000004
5543,97.39,discharge,0.0,0.0,0.0,0.2,-60.83000000000004,0.0,0.0,2024-08-19 00:00:00,548615.3500000004
5544,90.1,discharge,0.0,0.0,0.0,0.2,-36.67999999999995,0.0,0.0,2024-08-19 01:00:00,548615.3500000004
5545,88.7,discharge,0.0,0.0,0.0,0.2,-29.399999999999977,0.0,0.0,2024-08-19 02:00:00,548615.3500000004
5546,84.86,charge,7.0,-594.02,21.769999999999982,0.375,21.769999999999982,0.0,0.0,2024-08-19 03:00:00,548021.3300000004
5547,84.5,charge,7.0,-591.5,1377.8100000000004,0.55,1377.8100000000004,591.5,0.0,2024-08-19 04:00:00,547429.8300000004
5548,87.97,charge,7.0,-615.79,2145.78,0.7250000000000001,2145.78,1489.0200000000004,0.0,2024-08-19 05:00:00,546814.0400000004
5549,129.0,discharge,10.0,1290.0,2698.5800000000004,0.4750000000000001,2255.7800000000007,2698.5800000000004,0.0,2024-08-19 06:00:00,548104.0400000004
5550,152.33,discharge,10.0,1523.3000000000002,1635.8800000000006,0.2250000000000001,759.0100000000002,1635.8800000000006,0.0,2024-08-19 07:00:00,549627.3400000004
5551,129.6,discharge,1.000000000000003,129.6000000000004,129.6000000000004,0.2,-139.15999999999957,129.6000000000004,0.0,2024-08-19 08:00:00,549756.9400000004
5552,112.58,discharge,0.0,0.0,0.0,0.2,-159.88,0.0,0.0,2024-08-19 09:00:00,549756.9400000004
5553,96.9,discharge,0.0,0.0,0.0,0.2,-87.6400000000001,0.0,0.0,2024-08-19 10:00:00,549756.9400000004
5554,89.74,discharge,0.0,0.0,0.0,0.2,-76.08999999999992,0.0,0.0,2024-08-19 11:00:00,549756.9400000004
5555,84.38,discharge,0.0,0.0,0.0,0.2,-29.190000000000055,0.0,0.0,2024-08-19 12:00:00,549756.9400000004
5556,78.87,charge,7.0,-552.09,7.210000000000036,0.375,7.210000000000036,0.0,0.0,2024-08-19 13:00:00,549204.8500000004
5557,80.21,charge,7.0,-561.4699999999999,731.7800000000003,0.55,731.7800000000003,561.4699999999999,0.0,2024-08-19 14:00:00,548643.3800000005
5558,79.9,charge,7.0,-559.3000000000001,2343.3900000000003,0.7250000000000001,2343.3900000000003,1201.8000000000002,0.0,2024-08-19 15:00:00,548084.0800000004
5559,84.05,charge,2.9999999999999982,-252.14999999999984,3792.78,0.8,3792.78,2180.2000000000007,0.0,2024-08-19 16:00:00,547831.9300000004
5560,100.7,charge,0.0,0.0,4110.040000000001,0.8,4110.040000000001,3822.3200000000006,0.0,2024-08-19 17:00:00,547831.9300000004
5561,113.97,discharge,10.0,1139.7,3738.4400000000005,0.55,3371.9200000000005,3738.4400000000005,0.0,2024-08-19 18:00:00,548971.6300000004
5562,200.0,discharge,10.0,2000.0,2560.4400000000005,0.30000000000000004,889.9100000000003,2560.4400000000005,0.0,2024-08-19 19:00:00,550971.6300000004
5563,203.83,discharge,4.000000000000002,815.3200000000004,815.3200000000004,0.2,-376.27,815.3200000000004,0.0,2024-08-19 20:00:00,551786.9500000003
5564,140.11,discharge,0.0,0.0,0.0,0.2,-377.3700000000001,0.0,0.0,2024-08-19 21:00:00,551786.9500000003
5565,100.82,discharge,0.0,0.0,0.0,0.2,-50.54000000000008,0.0,0.0,2024-08-19 22:00:00,551786.9500000003
5566,86.2,charge,7.0,-603.4,23.450000000000045,0.375,23.450000000000045,0.0,0.0,2024-08-19 23:00:00,551183.5500000003
5567,93.6,discharge,7.0,655.1999999999999,655.1999999999999,0.2,589.4700000000004,655.1999999999999,0.0,2024-08-20 00:00:00,551838.7500000002
5568,89.55,discharge,0.0,0.0,0.0,0.2,-1.67999999999995,0.0,0.0,2024-08-20 01:00:00,551838.7500000002
5569,88.5,discharge,0.0,0.0,0.0,0.2,-16.170000000000073,0.0,0.0,2024-08-20 02:00:00,551838.7500000002
5570,89.31,charge,7.0,-625.1700000000001,4.619999999999891,0.375,4.619999999999891,0.0,0.0,2024-08-20 03:00:00,551213.5800000002
5571,86.19,charge,7.0,-603.3299999999999,1190.7000000000003,0.55,1190.7000000000003,603.3299999999999,0.0,2024-08-20 04:00:00,550610.2500000002
5572,89.97,charge,7.0,-629.79,1885.24,0.7250000000000001,1885.24,1432.6200000000003,0.0,2024-08-20 05:00:00,549980.4600000002
5573,123.06,discharge,10.0,1230.6,2563.3900000000003,0.4750000000000001,1888.7000000000005,2563.3900000000003,0.0,2024-08-20 06:00:00,551211.0600000002
5574,133.23,discharge,10.0,1332.3,1435.3900000000003,0.2250000000000001,514.6100000000004,1435.3900000000003,0.0,2024-08-20 07:00:00,552543.3600000002
5575,122.97,discharge,1.000000000000003,122.97000000000038,122.97000000000038,0.2,-285.58999999999975,122.97000000000038,0.0,2024-08-20 08:00:00,552666.3300000002
5576,103.09,discharge,0.0,0.0,0.0,0.2,-370.71999999999997,0.0,0.0,2024-08-20 09:00:00,552666.3300000002
5577,75.01,discharge,0.0,0.0,0.0,0.2,-261.24000000000007,0.0,0.0,2024-08-20 10:00:00,552666.3300000002
5578,50.13,discharge,0.0,0.0,0.0,0.2,-223.37000000000003,0.0,0.0,2024-08-20 11:00:00,552666.3300000002
5579,37.69,discharge,0.0,0.0,0.0,0.2,-121.31,0.0,0.0,2024-08-20 12:00:00,552666.3300000002
5580,18.22,charge,7.0,-127.53999999999999,214.76000000000002,0.375,214.76000000000002,0.0,0.0,2024-08-20 13:00:00,552538.7900000002
5581,20.36,charge,7.0,-142.51999999999998,1164.0300000000004,0.55,1164.0300000000004,142.51999999999998,0.0,2024-08-20 14:00:00,552396.2700000001
5582,48.9,charge,7.0,-342.3,2327.3600000000006,0.7250000000000001,2327.3600000000006,907.0000000000002,0.0,2024-08-20 15:00:00,552053.9700000001
5583,82.15,charge,2.9999999999999982,-246.44999999999987,3137.3500000000004,0.8,3137.3500000000004,2161.01,0.0,2024-08-20 16:00:00,551807.5200000001
5584,104.5,charge,0.0,0.0,3352.3300000000004,0.8,3352.3300000000004,3251.94,0.0,2024-08-20 17:00:00,551807.5200000001
5585,118.07,discharge,10.0,1180.6999999999998,3211.3600000000006,0.55,2949.82,3211.3600000000006,0.0,2024-08-20 18:00:00,552988.2200000001
5586,158.81,discharge,10.0,1588.1,2071.6600000000003,0.30000000000000004,1147.0200000000002,2071.6600000000003,0.0,2024-08-20 19:00:00,554576.3200000001
5587,154.71,discharge,4.000000000000002,618.8400000000003,618.8400000000003,0.2,35.61000000000013,618.8400000000003,0.0,2024-08-20 20:00:00,555195.16
5588,120.89,discharge,0.0,0.0,0.0,0.2,-160.5100000000001,0.0,0.0,2024-08-20 21:00:00,555195.16
5589,103.82,discharge,0.0,0.0,0.0,0.2,-115.22000000000003,0.0,0.0,2024-08-20 22:00:00,555195.16
5590,97.96,discharge,0.0,0.0,0.0,0.2,-111.71999999999991,0.0,0.0,2024-08-20 23:00:00,555195.16
5591,87.36,discharge,0.0,0.0,0.0,0.2,-150.00999999999993,0.0,0.0,2024-08-21 00:00:00,555195.16
5592,82.0,discharge,0.0,0.0,0.0,0.2,-181.37,0.0,0.0,2024-08-21 01:00:00,555195.16
5593,65.93,discharge,0.0,0.0,0.0,0.2,-38.57000000000005,0.0,0.0,2024-08-21 02:00:00,555195.16
5594,56.09,charge,7.0,-392.63,27.02000000000004,0.375,27.02000000000004,0.0,0.0,2024-08-21 03:00:00,554802.53
5595,60.42,charge,7.0,-422.94,747.6000000000004,0.55,747.6000000000004,422.94,0.0,2024-08-21 04:00:00,554379.5900000001
5596,59.95,charge,7.0,-419.65000000000003,1200.2200000000003,0.7250000000000001,1200.2200000000003,992.6800000000002,0.0,2024-08-21 05:00:00,553959.9400000001
5597,81.3,discharge,10.0,813.0,1919.56,0.4750000000000001,866.72,1919.56,0.0,2024-08-21 06:00:00,554772.9400000001
5598,85.92,discharge,10.0,859.2,1173.2400000000002,0.2250000000000001,19.439999999999884,1173.2400000000002,0.0,2024-08-21 07:00:00,555632.14
5599,87.38,discharge,1.000000000000003,87.38000000000027,348.26000000000033,0.2,-300.0199999999999,348.26000000000033,0.0,2024-08-21 08:00:00,555719.52
5600,53.16,discharge,0.0,0.0,260.88000000000005,0.2,-185.44000000000005,260.88000000000005,0.0,2024-08-21 09:00:00,555719.52
5601,0.16,discharge,0.0,0.0,418.42,0.2,296.03,418.42,0.0,2024-08-21 10:00:00,555719.52
5602,-4.95,discharge,0.0,0.0,500.30000000000007,0.2,388.07,500.30000000000007,0.0,2024-08-21 11:00:00,555719.52
5603,-13.01,discharge,0.0,0.0,1116.5600000000002,0.2,875.19,1116.5600000000002,0.0,2024-08-21 12:00:00,555719.52
5604,-20.32,charge,7.0,142.24,1541.19,0.375,1541.19,979.5999999999999,0.0,2024-08-21 13:00:00,555861.76
5605,-21.28,charge,7.0,148.96,1435.5600000000002,0.55,1435.5600000000002,-2.4600000000000044,0.0,2024-08-21 14:00:00,556010.72
5606,-16.05,charge,7.0,112.35000000000001,1310.4700000000003,0.7250000000000001,1310.4700000000003,-152.46,0.0,2024-08-21 15:00:00,556123.07
5607,-12.64,charge,2.9999999999999982,37.91999999999998,2597.3,0.8,2597.3,648.0900000000004,0.0,2024-08-21 16:00:00,556160.99
5608,2.01,charge,0.0,0.0,2922.66,0.8,2922.66,1600.4,0.0,2024-08-21 17:00:00,556160.99
5609,67.26,charge,0.0,0.0,2880.0600000000004,0.8,2880.0600000000004,2599.94,0.0,2024-08-21 18:00:00,556160.99
5610,101.89,discharge,10.0,1018.9,2742.1800000000003,0.55,2477.03,2742.1800000000003,0.0,2024-08-21 19:00:00,557179.89
5611,140.35,discharge,10.0,1403.5,1817.1800000000003,0.30000000000000004,893.6200000000002,1817.1800000000003,0.0,2024-08-21 20:00:00,558583.39
5612,130.96,discharge,4.000000000000002,523.8400000000003,523.8400000000003,0.2,-1.4099999999998545,523.8400000000003,0.0,2024-08-21 21:00:00,559107.23
5613,103.42,discharge,0.0,0.0,0.0,0.2,-171.36000000000013,0.0,0.0,2024-08-21 22:00:00,559107.23
5614,85.65,discharge,0.0,0.0,0.0,0.2,-88.27000000000004,0.0,0.0,2024-08-21 23:00:00,559107.23
5615,78.94,charge,7.0,-552.5799999999999,10.639999999999986,0.375,10.639999999999986,0.0,0.0,2024-08-22 00:00:00,558554.65
5616,73.04,charge,7.0,-511.28000000000003,541.5200000000002,0.55,541.5200000000002,511.28000000000003,0.0,2024-08-22 01:00:00,558043.37
5617,80.46,charge,7.0,-563.2199999999999,1225.9800000000002,0.7250000000000001,1225.9800000000002,1085.52,0.0,2024-08-22 02:00:00,557480.15
5618,80.17,charge,2.9999999999999982,-240.50999999999985,2302.4500000000003,0.8,2302.4500000000003,1755.8500000000004,0.0,2024-08-22 03:00:00,557239.64
5619,70.23,charge,0.0,0.0,2616.52,0.8,2616.52,2219.6400000000003,0.0,2024-08-22 04:00:00,557239.64
